PREC,TEMP,WIND_SPEED,RH,DMG
0.0,287.25,3.9,11.3,1
0.0,289.34999999999997,2.7,27.0,1
0.0,290.45,3.1,26.5,1
0.0,288.04999999999995,3.2,26.0,1
0.0,287.25,3.4,25.7,1
0.0,288.34999999999997,1.4,34.7,1
0.0,287.25,3.2,27.4,1
0.0,294.04999999999995,3.5,15.0,1
0.0,286.45,4.0,62.5,1
0.0,287.84999999999997,1.6,17.3,1
0.0,287.84999999999997,4.0,32.2,1
0.0,289.15,4.3,54.8,1
0.0,286.45,4.8,21.2,1
0.0,287.04999999999995,4.6,18.4,1
0.0,287.84999999999997,4.7,16.5,1
0.0,290.65,1.7,17.0,1
0.0,286.75,3.2,20.5,1
0.0,286.95,1.5,28.7,1
0.0,288.15,2.6,15.0,1
0.0,286.95,2.8,15.0,1
0.0,286.95,2.8,18.5,1
0.0,285.25,1.6,37.0,1
0.0,289.75,3.8,45.0,1
0.0,290.15,3.2,17.5,1
0.0,291.04999999999995,3.1,11.0,1
0.0,291.15,5.1,12.3,1
0.0,294.95,3.2,12.0,1
0.0,294.34999999999997,3.8,10.7,1
0.0,294.65,2.7,12.6,1
0.0,291.84999999999997,3.3,11.5,1
0.0,291.25,3.4,15.6,1
0.0,295.15,3.0,8.0,1
0.0,292.34999999999997,3.2,16.0,1
0.0,291.84999999999997,0.8,12.7,1
0.0,285.75,3.9,61.0,1
0.0,290.25,3.1,13.6,1
0.0,291.15,5.0,12.3,1
0.0,290.75,1.9,35.5,1
0.0,284.15,1.5,27.0,1
0.0,291.95,3.1,25.1,1
0.0,291.95,2.9,26.2,1
0.0,291.84999999999997,2.9,17.5,1
0.0,288.45,4.7,23.0,1
0.0,293.95,4.1,14.6,1
0.0,291.95,3.0,14.3,1
0.0,292.15,2.6,18.4,1
0.0,292.54999999999995,3.8,7.0,1
0.0,291.34999999999997,3.2,13.0,1
0.0,290.15,0.8,14.3,1
0.0,287.15,2.7,46.0,1
0.0,291.45,2.3,14.0,1
0.0,285.15,1.3,45.5,1
0.0,287.45,6.0,25.0,1
0.0,292.15,2.8,13.3,1
0.0,287.75,4.4,30.7,1
0.0,286.75,3.4,49.0,1
0.0,291.34999999999997,2.9,31.5,1
0.0,288.75,4.9,15.5,1
0.0,289.95,5.0,14.0,1
0.0,287.75,2.4,17.2,1
0.0,283.95,3.7,29.8,1
0.0,283.84999999999997,5.2,24.5,1
0.0,282.54999999999995,5.7,30.5,1
0.0,283.75,3.6,25.0,1
0.0,283.15,2.2,17.5,1
0.0,281.34999999999997,5.7,18.4,1
0.0,284.15,5.9,32.0,1
0.0,284.65,2.0,21.0,1
0.0,281.25,5.5,25.0,1
0.0,280.75,4.2,20.7,1
0.0,281.95,4.6,17.0,1
0.0,281.95,3.3,22.2,1
0.0,289.45,5.4,23.0,1
0.0,287.84999999999997,2.3,20.0,1
0.0,287.75,4.0,43.0,1
0.0,288.95,3.7,32.3,1
0.0,284.34999999999997,3.2,53.0,1
0.0,276.75,1.8,55.2,1
0.0,272.75,-0.6,55.7,1
0.0,280.95,1.4,34.0,1
0.0,285.04999999999995,2.7,20.4,1
0.0,282.45,2.3,25.5,1
0.0,284.25,2.1,17.5,1
0.0,281.65,0.8,21.0,1
0.0,281.54999999999995,2.4,34.2,1
0.0,279.04999999999995,3.9,23.0,1
0.0,276.34999999999997,5.6,53.2,1
0.0,277.34999999999997,5.8,22.3,1
0.0,276.45,4.0,20.8,1
0.0,279.45,5.9,35.7,1
0.0,280.95,5.8,20.3,1
0.0,283.15,6.4,15.0,1
0.0,275.54999999999995,9.7,37.8,1
0.0,284.84999999999997,3.7,63.7,1
0.0,280.95,2.8,66.5,1
0.0,291.84999999999997,3.2,31.2,1
0.0,287.15,1.3,53.8,1
0.0,290.34999999999997,2.0,48.2,1
0.0,290.95,2.0,29.8,1
0.0,289.34999999999997,4.4,14.7,1
0.0,287.95,5.1,26.3,1
0.0,285.54999999999995,3.2,22.0,1
0.0,287.15,3.6,22.0,1
0.0,287.95,3.6,16.0,1
0.0,286.45,3.3,22.7,1
0.0,286.75,2.6,17.0,1
0.0,285.95,1.2,21.7,1
0.0,285.54999999999995,1.9,25.2,1
0.0,286.45,4.4,37.8,1
0.0,285.45,1.8,25.7,1
0.0,284.15,3.3,19.5,1
0.0,282.75,6.6,28.2,1
0.0,284.95,3.7,23.3,1
0.0,283.25,7.7,18.7,1
0.0,284.54999999999995,3.1,19.0,1
0.0,282.75,5.0,19.0,1
0.0,281.34999999999997,5.3,25.5,1
0.0,278.95,1.8,39.0,1
0.0,272.25,1.1,69.9,1
0.0,279.34999999999997,4.5,27.5,1
0.0,282.25,4.2,27.2,1
0.0,279.34999999999997,2.6,33.7,1
0.0,280.25,5.3,39.7,1
0.0,279.95,2.4,26.0,1
0.0,277.45,2.9,32.6,1
0.0,272.95,3.5,39.5,1
0.0,277.15,3.6,21.0,1
0.0,279.54999999999995,8.0,23.2,1
0.0,275.95,4.4,20.5,1
0.0,278.34999999999997,4.5,21.7,1
0.0,279.04999999999995,5.4,33.7,1
0.0,283.15,4.2,22.7,1
0.0,285.15,1.7,26.0,1
0.0,287.15,1.2,22.5,1
0.0,285.54999999999995,3.0,51.0,1
0.0,285.34999999999997,6.5,53.7,1
0.0,282.04999999999995,3.2,48.0,1
0.0,286.34999999999997,1.2,41.0,1
0.0,275.95,4.8,26.0,1
0.0,290.34999999999997,2.6,20.0,1
0.0,281.54999999999995,3.6,23.2,1
0.0,280.15,9.0,60.5,1
0.0,285.84999999999997,1.3,33.0,1
0.0,289.95,1.2,35.0,1
0.0,287.15,2.7,37.5,1
0.0,282.15,2.2,48.0,1
0.0,282.34999999999997,1.2,45.0,1
0.0,283.54999999999995,4.0,53.5,1
0.0,284.54999999999995,1.9,28.8,1
0.0,281.34999999999997,3.0,21.7,1
0.0,274.75,2.4,18.8,1
0.0,276.15,1.2,20.5,1
0.0,264.25,2.0,61.2,1
0.0,274.95,3.8,56.0,1
0.0,281.95,2.0,19.5,1
0.0,284.84999999999997,4.3,34.5,1
0.0,269.54999999999995,1.1,77.3,1
0.0,283.65,2.9,19.0,1
0.0,282.75,1.7,12.2,1
0.0,278.34999999999997,1.2,38.0,1
0.0,267.84999999999997,0.4,54.5,1
0.0,280.84999999999997,2.4,19.7,1
0.0,269.04999999999995,-0.3,69.0,1
0.0,272.54999999999995,1.3,81.5,1
0.0,284.65,2.9,20.7,1
0.0,284.04999999999995,2.6,16.0,1
0.0,280.45,0.3,20.3,1
0.0,284.75,2.3,9.0,1
0.0,283.34999999999997,3.2,13.7,1
0.0,277.45,2.7,43.5,1
0.0,273.15,2.1,53.5,1
0.0,279.34999999999997,3.9,41.0,1
0.0,276.54999999999995,2.4,47.6,1
0.0,274.25,4.4,35.8,1
0.0,274.15,5.3,28.0,1
0.0,276.15,2.9,22.5,1
0.0,272.95,2.0,28.5,1
0.0,272.84999999999997,3.5,23.0,1
0.0,266.15,5.3,37.0,1
0.0,267.15,3.0,46.5,1
0.0,271.84999999999997,4.7,34.5,1
0.0,271.45,3.8,36.2,1
0.0,269.45,4.3,24.5,1
0.0,271.04999999999995,1.3,27.8,1
0.0,273.54999999999995,2.6,16.7,1
0.0,277.65,2.9,19.5,1
0.0,276.25,2.3,13.2,1
0.0,273.95,1.8,21.0,1
0.0,279.04999999999995,3.0,40.7,1
0.0,270.15,3.8,39.8,1
0.0,269.45,1.9,41.5,1
0.0,274.65,3.0,23.5,1
0.0,276.25,5.9,19.0,1
0.0,274.15,4.7,44.0,1
0.0,273.25,5.6,29.0,1
0.0,274.75,3.6,14.2,1
0.0,270.95,4.3,21.0,1
0.0,268.15,6.3,18.5,1
0.0,268.15,4.3,36.0,1
0.0,271.15,3.0,24.0,1
0.0,269.84999999999997,4.6,46.8,1
0.0,267.75,1.6,36.0,1
0.0,277.84999999999997,4.7,29.3,1
0.0,276.75,4.6,43.2,1
0.0,276.65,4.2,39.8,1
0.0,274.75,1.2,32.0,1
2.0,272.95,1.3,97.9,0
0.0,282.15,0.6,68.2,0
0.0,294.65,1.3,95.9,0
0.0,291.84999999999997,2.1,18.6,0
0.0,292.65,4.3,75.2,0
0.0,282.45,3.1,65.3,0
0.0,281.45,1.3,81.4,0
0.0,275.15,2.6,81.8,0
0.0,283.34999999999997,3.0,73.1,0
0.0,293.34999999999997,1.1,41.9,0
3.5,293.65,2.9,93.0,0
0.0,291.54999999999995,3.6,70.0,0
0.0,301.25,4.0,70.4,0
0.0,291.45,6.7,64.5,0
0.0,291.45,2.3,53.0,0
0.0,292.75,1.3,75.0,0
0.0,294.45,1.6,63.9,0
0.0,300.54999999999995,1.9,77.4,0
0.0,294.65,1.0,67.4,0
0.0,290.15,1.2,95.6,0
0.0,276.04999999999995,0.8,77.0,0
0.0,269.25,2.4,22.7,0
0.0,301.15,4.0,85.7,0
0.0,288.34999999999997,0.1,93.7,0
0.0,282.25,3.2,24.4,0
0.0,272.34999999999997,2.9,69.9,0
0.0,296.54999999999995,0.8,73.9,0
0.0,292.84999999999997,0.2,90.0,0
0.0,270.65,3.2,17.1,0
0.0,298.04999999999995,1.5,93.5,0
0.0,292.75,1.4,99.9,0
0.0,281.95,0.9,52.0,0
0.0,273.95,0.9,52.4,0
0.0,293.54999999999995,0.7,79.1,0
0.0,303.95,1.5,68.8,0
0.0,289.04999999999995,2.4,99.9,0
0.0,287.34999999999997,1.3,80.9,0
0.0,274.34999999999997,0.8,94.5,0
0.0,290.65,2.7,99.0,0
0.0,268.65,7.9,41.0,0
0.0,269.04999999999995,0.4,85.3,0
0.0,288.34999999999997,0.6,89.2,0
0.0,282.25,1.3,93.0,0
0.5,290.75,1.8,96.9,0
0.0,278.75,1.3,99.9,0
0.0,266.54999999999995,3.1,42.8,0
0.0,278.84999999999997,2.7,33.9,0
0.0,298.15,1.7,98.7,0
0.0,297.25,3.6,68.9,0
0.0,285.75,0.3,68.8,0
0.0,283.25,1.3,85.5,0
0.0,296.04999999999995,2.3,68.8,0
0.0,269.25,0.8,90.4,0
0.0,299.84999999999997,2.5,81.0,0
0.0,296.34999999999997,2.4,92.6,0
0.0,279.65,3.2,80.7,0
0.0,287.54999999999995,4.2,51.4,0
0.0,288.45,3.2,53.5,0
0.0,284.54999999999995,2.2,82.4,0
0.0,277.25,3.8,23.2,0
0.0,280.95,6.7,31.4,0
0.0,275.34999999999997,8.1,84.0,0
0.0,291.65,1.9,90.1,0
0.0,289.75,1.3,61.2,0
0.0,298.25,0.6,89.7,0
0.0,269.54999999999995,1.2,99.9,0
0.0,275.25,0.1,88.1,0
0.0,289.04999999999995,0.7,69.8,0
0.0,264.15,3.9,98.7,0
0.0,279.84999999999997,0.7,85.5,0
0.0,284.65,0.3,46.4,0
0.0,264.75,4.3,28.3,0
0.0,278.04999999999995,0.3,75.6,0
0.0,297.25,1.0,64.0,0
0.0,284.15,0.1,99.9,0
0.0,287.75,2.0,99.9,0
0.0,299.34999999999997,2.0,76.5,0
0.0,276.54999999999995,2.7,95.6,0
0.0,281.15,2.4,62.7,0
0.0,297.95,5.8,84.7,0
0.5,286.84999999999997,5.1,99.9,0
0.0,293.65,1.5,99.7,0
0.0,265.75,1.7,58.9,0
0.0,295.95,0.1,99.9,0
0.0,274.34999999999997,0.1,78.3,0
0.0,283.34999999999997,2.1,53.7,0
0.0,283.95,2.9,46.3,0
0.0,296.04999999999995,0.8,74.9,0
0.0,290.95,1.9,82.7,0
2.0,293.34999999999997,0.8,94.0,0
0.0,275.15,0.7,85.9,0
0.0,294.45,4.8,93.7,0
0.0,276.34999999999997,1.9,36.1,0
0.0,292.65,1.3,77.5,0
0.0,295.25,0.6,99.9,0
0.0,271.04999999999995,0.1,66.1,0
0.0,277.15,1.1,75.9,0
0.0,298.95,1.3,64.6,0
0.0,276.54999999999995,3.1,23.3,0
0.0,277.45,9.5,54.7,0
0.0,299.45,2.7,86.8,0
10.0,297.34999999999997,0.5,99.6,0
0.0,286.25,1.9,33.3,0
0.0,274.75,3.2,80.7,0
0.0,293.65,1.1,96.6,0
0.0,268.34999999999997,3.0,39.3,0
0.0,291.75,2.8,53.4,0
0.0,284.25,3.2,60.4,0
0.2,290.04999999999995,1.5,77.0,0
0.0,303.25,0.7,82.3,0
0.0,263.95,0.9,68.4,0
0.0,292.84999999999997,1.4,27.5,0
0.0,277.84999999999997,2.2,63.5,0
0.0,286.45,3.9,63.0,0
0.0,270.34999999999997,0.7,63.9,0
0.0,295.65,0.9,79.6,0
0.0,294.34999999999997,5.9,90.8,0
0.0,268.04999999999995,6.1,94.4,0
0.0,277.25,3.0,62.2,0
0.0,291.04999999999995,4.8,82.1,0
4.5,294.45,0.8,96.0,0
0.0,289.15,6.5,71.1,0
0.0,287.65,2.5,28.7,0
0.0,288.84999999999997,1.7,62.7,0
0.0,278.34999999999997,7.3,57.6,0
0.0,279.54999999999995,2.4,62.1,0
0.0,274.25,2.3,44.4,0
0.0,264.45,1.7,47.5,0
0.0,280.54999999999995,0.6,73.1,0
0.0,293.54999999999995,2.6,93.6,0
0.0,299.15,1.1,86.0,0
0.0,290.45,0.3,99.0,0
0.0,294.84999999999997,0.9,84.3,0
0.0,277.75,2.8,56.3,0
0.0,292.84999999999997,1.3,99.8,0
0.0,299.95,1.8,96.5,0
0.0,284.54999999999995,4.3,80.8,0
0.0,288.84999999999997,0.4,99.1,0
0.5,291.75,3.2,89.0,0
0.5,289.15,2.2,88.0,0
0.0,293.75,0.3,98.4,0
0.0,300.04999999999995,3.3,99.3,0
0.0,294.45,0.5,97.0,0
0.0,277.25,0.8,54.8,0
0.0,298.45,0.4,78.3,0
0.0,291.15,0.9,99.7,0
0.0,301.84999999999997,1.0,70.7,0
0.0,279.95,4.5,63.6,0
0.0,285.15,0.8,99.9,0
0.0,298.65,1.3,89.3,0
0.0,266.54999999999995,4.0,52.4,0
0.0,290.75,1.8,68.6,0
0.0,299.54999999999995,1.0,68.2,0
1.5,276.95,1.4,92.0,0
0.0,294.65,1.3,75.9,0
0.0,291.75,2.6,96.9,0
0.0,286.75,1.4,94.9,0
0.0,294.45,2.8,62.9,0
0.0,286.95,1.1,36.0,0
6.0,285.45,5.8,94.9,0
0.0,288.45,1.5,88.9,0
0.0,292.54999999999995,2.8,78.6,0
0.0,269.95,0.5,76.0,0
0.0,296.84999999999997,3.3,48.0,0
0.0,281.54999999999995,0.4,42.7,0
0.0,255.74999999999997,0.7,81.3,0
2.5,298.45,3.8,91.9,0
0.0,278.04999999999995,1.2,78.7,0
0.0,278.84999999999997,3.1,39.7,0
0.0,292.15,2.7,68.3,0
0.0,281.65,2.7,74.9,0
0.0,295.84999999999997,0.2,92.7,0
0.5,274.25,0.1,97.6,0
0.0,268.75,1.4,86.8,0
0.0,295.25,0.5,46.1,0
0.0,301.84999999999997,1.0,62.2,0
0.0,298.34999999999997,7.4,84.4,0
0.0,274.75,0.1,59.6,0
0.0,278.15,7.5,61.6,0
0.0,278.65,0.6,79.8,0
0.0,268.45,0.1,93.9,0
0.0,298.15,2.1,69.3,0
0.0,299.45,2.1,50.8,0
0.0,299.65,1.6,39.1,0
0.0,282.34999999999997,1.7,90.6,0
0.0,272.04999999999995,0.1,64.0,0
0.0,294.34999999999997,3.4,27.1,0
0.0,292.65,1.9,66.4,0
0.0,292.95,1.2,80.6,0
0.0,273.04999999999995,1.1,89.2,0
0.0,285.45,0.9,62.6,0
0.0,279.45,1.4,55.2,0
1.0,298.34999999999997,2.5,72.0,0
0.0,285.65,5.5,61.9,0
0.0,280.95,0.6,74.5,0
0.0,288.45,5.2,50.7,0
0.0,292.34999999999997,5.9,90.2,0
0.0,296.84999999999997,1.1,59.8,0
0.0,271.04999999999995,2.7,36.1,0
0.0,284.95,3.6,49.4,0
0.0,291.04999999999995,5.0,49.3,0
0.0,275.65,0.4,84.7,0
0.0,296.65,8.8,89.1,0
0.0,290.15,0.9,35.8,0
0.0,277.75,2.7,65.8,0
0.0,290.95,1.5,54.9,0
0.0,290.34999999999997,0.3,64.6,0
0.5,293.95,6.6,99.3,0
0.0,273.34999999999997,7.4,68.0,0
0.0,290.25,0.4,99.0,0
0.0,283.04999999999995,4.0,32.2,0
0.0,266.65,0.3,72.5,0
0.0,283.34999999999997,3.7,38.3,0
0.5,293.04999999999995,2.0,99.0,0
0.0,277.54999999999995,4.2,88.5,0
0.0,281.04999999999995,1.2,65.8,0
0.0,290.04999999999995,0.7,99.1,0
0.0,272.95,0.3,71.9,0
0.0,299.65,3.4,51.0,0
2.0,290.45,0.5,85.0,0
0.0,280.15,0.8,84.3,0
0.0,280.15,0.6,99.9,0
0.0,271.84999999999997,3.8,44.1,0
0.0,285.65,1.2,93.9,0
0.0,280.15,10.0,83.1,0
0.0,271.54999999999995,0.5,68.2,0
0.0,284.15,0.1,98.3,0
0.0,282.65,1.9,53.6,0
0.0,277.15,0.6,90.7,0
0.0,283.65,1.8,88.8,0
0.0,293.95,2.1,97.9,0
0.0,275.04999999999995,1.3,47.6,0
0.0,298.04999999999995,2.5,84.0,0
0.0,299.84999999999997,4.0,90.6,0
0.0,300.54999999999995,3.1,46.5,0
0.0,300.75,3.5,73.5,0
0.0,289.84999999999997,0.1,98.9,0
0.0,295.34999999999997,1.6,33.9,0
0.0,278.04999999999995,0.6,95.1,0
0.0,278.84999999999997,2.5,92.7,0
0.0,269.15,2.0,27.1,0
0.0,296.45,0.4,99.5,0
0.0,303.54999999999995,1.2,67.7,0
0.0,283.95,1.6,95.3,0
0.0,294.84999999999997,1.3,89.2,0
0.0,280.34999999999997,1.8,49.3,0
0.0,299.45,2.4,74.8,0
0.0,284.75,0.2,63.5,0
1.0,292.65,1.1,97.1,0
0.0,292.54999999999995,1.3,98.9,0
0.0,283.25,0.5,99.9,0
0.0,297.84999999999997,1.8,93.6,0
0.0,278.65,7.5,49.9,0
0.0,263.15,1.3,75.6,0
0.0,295.25,0.9,86.2,0
1.5,295.95,1.3,98.4,0
1.5,283.15,1.4,80.7,0
0.0,275.95,2.5,90.2,0
0.0,287.84999999999997,3.2,69.9,0
0.0,276.34999999999997,1.6,85.8,0
0.0,285.15,0.7,98.6,0
0.0,280.25,2.1,94.8,0
0.0,296.45,0.4,98.8,0
0.0,301.45,4.7,81.9,0
0.0,271.45,7.1,60.7,0
0.0,298.04999999999995,2.1,86.6,0
0.0,276.25,1.7,36.5,0
0.0,300.25,1.6,76.2,0
18.5,292.15,4.4,99.9,0
0.5,290.04999999999995,0.9,99.6,0
0.0,294.84999999999997,2.0,88.4,0
0.0,286.04999999999995,0.5,81.2,0
0.0,272.34999999999997,0.4,77.1,0
0.0,279.65,0.6,62.0,0
0.0,274.34999999999997,3.1,59.4,0
1.0,271.65,2.8,99.5,0
0.0,271.25,0.1,87.4,0
0.0,277.04999999999995,0.9,57.7,0
0.0,282.84999999999997,1.7,28.4,0
0.0,282.04999999999995,6.1,59.1,0
0.0,298.65,3.5,86.9,0
0.0,291.15,2.6,71.9,0
0.0,273.54999999999995,5.5,56.6,0
0.0,252.04999999999998,1.5,83.9,0
0.0,295.84999999999997,0.4,97.7,0
0.0,292.45,0.5,56.5,0
0.0,292.45,0.1,95.5,0
0.0,278.34999999999997,1.5,89.8,0
1.0,298.95,3.6,97.2,0
0.0,268.15,0.6,55.9,0
0.0,298.95,2.9,73.8,0
0.0,289.45,2.0,69.4,0
0.0,283.45,1.0,55.2,0
0.0,277.34999999999997,1.4,78.3,0
0.0,271.75,0.8,73.8,0
0.0,293.95,0.7,92.9,0
9.5,293.75,7.5,97.3,0
0.0,291.45,0.8,82.7,0
0.0,290.84999999999997,3.8,74.2,0
0.0,290.84999999999997,2.0,82.6,0
0.0,298.65,1.3,63.0,0
0.0,284.15,2.2,50.4,0
0.0,276.54999999999995,0.3,60.7,0
0.0,281.95,3.0,59.4,0
0.0,271.15,6.3,88.8,0
0.0,285.84999999999997,3.8,85.9,0
0.0,290.84999999999997,0.4,99.9,0
0.0,295.04999999999995,2.0,90.6,0
0.0,270.04999999999995,3.2,44.5,0
0.0,279.04999999999995,0.9,98.8,0
0.0,270.25,0.3,94.9,0
0.0,275.95,0.9,98.8,0
0.0,293.75,2.4,60.7,0
0.0,287.25,0.3,96.3,0
0.0,268.75,3.4,44.1,0
0.0,271.65,0.3,65.2,0
0.0,285.84999999999997,2.5,80.7,0
0.1,295.04999999999995,0.7,96.0,0
0.0,293.34999999999997,2.8,71.0,0
68.0,291.95,9.0,99.9,0
0.0,283.34999999999997,0.7,86.8,0
0.0,294.75,2.0,74.3,0
0.0,292.25,2.3,33.2,0
0.0,288.95,2.4,74.8,0
0.0,279.45,4.4,83.7,0
0.0,271.54999999999995,2.9,66.9,0
0.0,279.75,3.2,67.6,0
0.0,280.25,2.6,53.9,0
0.0,300.54999999999995,1.7,75.9,0
0.0,298.95,1.1,91.2,0
0.0,245.64999999999998,7.4,66.3,0
0.0,272.65,2.2,55.3,0
0.0,299.15,2.6,54.0,0
0.0,287.95,2.1,93.7,0
0.0,273.25,0.5,95.2,0
0.0,300.95,2.5,77.8,0
0.4,284.95,1.1,71.0,0
0.0,275.25,1.8,75.0,0
0.0,268.75,0.5,75.7,0
0.0,287.75,3.3,97.6,0
0.0,297.95,1.5,93.3,0
0.0,300.15,6.3,90.9,0
0.0,269.54999999999995,2.7,41.2,0
0.0,300.04999999999995,0.9,94.5,0
0.0,299.75,2.2,49.9,0
0.0,286.45,1.4,67.0,0
0.5,292.84999999999997,0.8,93.0,0
0.0,299.15,2.7,77.9,0
0.0,257.65,0.3,82.2,0
0.0,293.45,0.4,82.6,0
0.0,276.54999999999995,2.0,78.8,0
0.0,291.25,1.4,49.6,0
0.0,279.75,1.1,89.9,0
0.0,297.45,0.7,31.9,0
0.0,271.25,0.3,90.8,0
0.0,299.15,3.6,71.9,0
0.0,299.65,2.7,40.8,0
0.0,280.04999999999995,7.0,65.8,0
0.0,295.25,3.5,62.0,0
1.0,273.45,0.1,97.5,0
0.0,291.75,0.4,94.0,0
0.0,307.34999999999997,1.0,62.3,0
0.0,283.54999999999995,1.2,58.7,0
0.0,296.75,2.4,82.6,0
0.0,271.95,0.7,58.2,0
7.5,297.04999999999995,0.7,99.4,0
2.5,296.25,1.5,87.8,0
0.5,292.15,4.2,96.0,0
0.0,274.65,0.6,84.9,0
0.0,296.75,0.2,96.0,0
0.0,279.65,3.8,40.2,0
0.0,291.84999999999997,3.8,21.4,0
0.0,290.25,4.9,89.4,0
0.0,292.04999999999995,2.1,70.1,0
0.0,281.75,1.6,26.4,0
0.5,297.34999999999997,1.2,96.1,0
0.0,306.54999999999995,2.6,65.6,0
0.0,278.84999999999997,1.2,82.0,0
0.0,294.04999999999995,3.9,72.9,0
0.0,285.15,0.6,45.0,0
0.0,277.65,2.5,98.9,0
0.0,286.15,4.1,36.5,0
0.0,292.54999999999995,1.0,32.8,0
0.0,289.34999999999997,3.1,51.3,0
0.0,274.84999999999997,3.1,99.8,0
0.0,300.25,0.5,85.1,0
0.0,276.15,4.4,67.1,0
0.0,295.84999999999997,0.2,95.2,0
0.0,300.84999999999997,6.7,82.7,0
0.0,282.54999999999995,0.9,73.2,0
0.0,276.95,3.9,63.7,0
0.0,294.34999999999997,1.3,46.6,0
0.1,297.45,1.7,89.0,0
0.0,289.15,1.9,54.6,0
0.0,274.04999999999995,1.7,52.4,0
0.0,285.25,6.3,25.2,0
0.0,276.15,0.2,99.8,0
0.0,282.04999999999995,0.7,90.9,0
0.0,297.34999999999997,0.1,97.9,0
0.0,297.34999999999997,1.2,95.4,0
0.1,295.95,1.5,90.0,0
0.0,285.95,2.2,42.6,0
0.0,292.15,2.1,83.7,0
0.0,265.45,0.5,58.0,0
0.0,298.04999999999995,1.7,58.7,0
0.0,297.65,1.0,94.5,0
0.0,297.25,0.7,85.5,0
9.5,293.65,2.5,98.9,0
0.0,301.84999999999997,1.6,80.7,0
0.0,271.34999999999997,0.8,48.0,0
0.0,286.45,0.7,92.3,0
0.0,280.84999999999997,0.4,73.2,0
0.0,293.65,0.3,99.0,0
0.0,269.34999999999997,0.5,82.9,0
0.0,291.84999999999997,1.8,47.6,0
0.0,288.15,0.8,84.9,0
0.0,276.65,1.2,62.0,0
0.5,294.25,2.2,94.4,0
0.0,287.75,1.7,67.1,0
0.0,279.45,2.2,90.9,0
0.0,289.54999999999995,0.8,68.3,0
0.0,286.34999999999997,1.6,81.5,0
0.0,264.95,8.3,74.7,0
0.0,285.75,0.8,83.7,0
0.0,288.15,5.5,86.9,0
0.2,291.34999999999997,2.3,67.0,0
0.0,289.34999999999997,0.4,97.7,0
0.0,298.84999999999997,2.0,61.5,0
0.0,277.75,1.1,58.5,0
1.5,284.54999999999995,0.7,97.4,0
0.0,272.75,5.4,67.7,0
0.0,273.04999999999995,2.4,43.5,0
0.0,292.65,0.4,90.4,0
0.0,270.54999999999995,1.9,75.3,0
0.0,304.65,1.9,59.8,0
0.0,298.45,0.6,80.9,0
0.0,292.25,2.8,45.1,0
0.0,276.95,0.8,61.8,0
0.0,296.34999999999997,2.4,93.5,0
0.0,273.65,3.3,67.3,0
0.0,286.54999999999995,0.9,85.5,0
0.0,281.75,0.7,55.3,0
0.0,297.25,3.3,43.7,0
0.0,282.54999999999995,1.2,97.5,0
0.0,287.54999999999995,0.5,93.5,0
0.0,271.34999999999997,0.5,98.4,0
0.0,286.45,1.9,24.6,0
0.0,286.65,1.6,66.6,0
0.0,297.15,2.4,76.5,0
0.0,294.84999999999997,4.4,87.1,0
0.0,263.54999999999995,2.8,72.3,0
0.0,289.45,4.1,75.6,0
0.0,285.34999999999997,4.9,80.9,0
0.0,299.25,3.6,81.1,0
0.0,298.54999999999995,3.6,31.2,0
0.0,294.54999999999995,1.4,97.5,0
0.0,294.65,0.8,99.7,0
0.0,280.65,0.2,37.9,0
0.0,289.34999999999997,1.5,77.6,0
0.0,289.75,1.3,95.9,0
0.0,292.95,1.3,44.8,0
0.0,285.54999999999995,0.6,91.6,0
0.0,302.15,0.4,64.8,0
0.0,276.25,8.3,62.0,0
0.0,296.45,3.5,65.5,0
0.0,276.95,2.0,22.0,0
0.0,287.65,3.5,57.1,0
0.0,284.25,3.1,48.0,0
0.0,299.54999999999995,2.5,41.9,0
0.0,283.75,2.9,80.4,0
0.0,276.34999999999997,1.9,94.5,0
0.0,288.95,2.8,80.7,0
0.0,284.45,0.7,83.2,0
0.0,285.15,3.0,42.2,0
0.0,274.04999999999995,0.7,71.7,0
0.0,292.15,4.8,66.0,0
0.0,272.84999999999997,5.9,68.9,0
0.0,279.75,1.8,98.0,0
0.0,282.84999999999997,2.0,78.7,0
0.0,286.25,1.4,38.1,0
0.0,301.84999999999997,1.0,85.8,0
0.0,299.15,1.1,54.2,0
0.0,286.04999999999995,1.9,90.7,0
1.5,284.65,4.4,99.8,0
0.0,272.75,0.6,68.3,0
5.0,296.45,0.5,92.9,0
0.0,282.04999999999995,0.8,38.7,0
0.0,297.95,2.5,60.2,0
0.0,295.75,3.4,94.8,0
0.0,272.54999999999995,0.6,99.7,0
0.0,271.54999999999995,2.1,75.3,0
0.0,299.54999999999995,5.1,86.5,0
0.0,299.04999999999995,0.1,99.1,0
0.5,279.25,3.0,97.3,0
0.0,279.04999999999995,1.3,85.0,0
0.0,298.65,1.8,81.4,0
0.0,301.65,2.3,70.2,0
0.5,292.15,0.7,87.6,0
0.0,281.54999999999995,0.1,99.5,0
0.0,286.04999999999995,1.6,61.5,0
0.0,298.25,2.3,83.7,0
0.0,282.34999999999997,7.7,73.5,0
0.0,277.84999999999997,2.4,90.8,0
0.0,295.25,1.1,64.0,0
0.0,292.65,0.9,72.4,0
0.0,275.25,1.7,39.0,0
0.0,281.34999999999997,4.3,69.2,0
0.0,280.54999999999995,3.6,48.0,0
0.0,283.34999999999997,1.6,56.6,0
