"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"22" 0.68 0.2 0 0.96 0.12 0.68 0.2 0.48 0.44 0.24 0.68
"23" 0.76 0.72 0 0.44 0.04 0.76 0.28 0.52 0.2 0.36 0.88
"24" 0.833333333333333 0.458333333333333 0.208333333333333 0.833333333333333 0 0.791666666666667 0.458333333333333 0.333333333333333 0.541666666666667 0.75 0.75
"25" 0.5 0.45 0 0.65 0.2 0.75 0.2 0.35 0.15 0.45 0.5
"26" 0.590909090909091 0.5 0.0454545454545455 0.818181818181818 0 0.772727272727273 0.227272727272727 0.136363636363636 0.363636363636364 0.181818181818182 0.681818181818182
"27" 0.636363636363636 0.681818181818182 0 1 0 0.954545454545455 0.318181818181818 0.454545454545455 0.409090909090909 0.5 0.727272727272727
"28" 0.708333333333333 0.625 0 1 0.0416666666666667 0.708333333333333 0.25 0.333333333333333 0.458333333333333 0.5 0.625
"29" 0.424242424242424 0.666666666666667 0.0606060606060606 0.878787878787879 0 0.636363636363636 0.181818181818182 0.393939393939394 0.181818181818182 0.363636363636364 0.636363636363636
"30" 0.461538461538462 0.5 0.0384615384615385 0.961538461538462 0.115384615384615 0.846153846153846 0.307692307692308 0.5 0.307692307692308 0.5 0.769230769230769
"31" 0.625 0.708333333333333 0 0.75 0.0416666666666667 0.75 0.0833333333333333 0.291666666666667 0.375 0.416666666666667 0.75
"32" 0.653846153846154 0.0384615384615385 0 0.730769230769231 0.115384615384615 0.846153846153846 0.461538461538462 0.423076923076923 0.307692307692308 0.346153846153846 0.769230769230769
"33" 0.72 0.48 0.04 0.84 0.08 0.72 0.44 0.44 0.08 0.56 0.76
"34" 0.65 0.25 0 0.8 0 0.75 0.25 0.5 0.25 0.4 0.55
"35" 0.434782608695652 0.347826086956522 0 0.826086956521739 0.0869565217391304 0.782608695652174 0.304347826086957 0.304347826086957 0.304347826086957 0.521739130434783 0.608695652173913
"36" 0.590909090909091 0.227272727272727 0 0.590909090909091 0 0.636363636363636 0.0454545454545455 0.227272727272727 0.363636363636364 0.545454545454545 0.636363636363636
"37" 0.620689655172414 0.620689655172414 0.241379310344828 0.758620689655172 0 0.586206896551724 0.310344827586207 0.482758620689655 0.206896551724138 0.448275862068966 0.758620689655172
"38" 0.590909090909091 0.5 0 0.954545454545455 0 0.863636363636364 0.0909090909090909 0.136363636363636 0.227272727272727 0.681818181818182 0.636363636363636
"39" 0.708333333333333 0.5 0 1 0.166666666666667 0.75 0.208333333333333 0.666666666666667 0.5 0.791666666666667 0.791666666666667
"40" 0.454545454545455 0.409090909090909 0 0.954545454545455 0 0.681818181818182 0.181818181818182 0.318181818181818 0.318181818181818 0.590909090909091 0.590909090909091
"41" 0.666666666666667 0.619047619047619 0 0.952380952380952 0.0476190476190476 0.761904761904762 0.428571428571429 0.428571428571429 0.476190476190476 0.571428571428571 0.666666666666667
"42" 0.64 0.48 0.16 0.64 0.08 0.68 0.48 0.32 0.48 0.44 0.6
"43" 0.608695652173913 0.521739130434783 0.173913043478261 0.782608695652174 0 0.652173913043478 0.304347826086957 0.304347826086957 0.347826086956522 0.565217391304348 0.695652173913043
"44" 0.695652173913043 0.391304347826087 0.0869565217391304 0.695652173913043 0.0434782608695652 0.478260869565217 0.260869565217391 0.130434782608696 0.260869565217391 0.521739130434783 0.782608695652174
"45" 0.68 0.36 0 0.88 0 0.84 0.2 0.44 0.32 0.84 0.76
"46" 0.708333333333333 0.75 0 0.75 0.0416666666666667 0.875 0.25 0.541666666666667 0.333333333333333 0.791666666666667 0.791666666666667
"47" 0.708333333333333 0.5 0 0.875 0.0416666666666667 0.791666666666667 0.375 0.375 0.166666666666667 0.291666666666667 0.666666666666667
"48" 0.555555555555556 0.555555555555556 0 0.611111111111111 0.111111111111111 0.611111111111111 0 0.111111111111111 0.111111111111111 0.111111111111111 0.666666666666667
"49" 0.75 0.25 0 1 0 0.875 0.375 0.416666666666667 0.416666666666667 0.833333333333333 0.708333333333333
"50" 0.56 0.08 0 0.56 0.04 0.8 0.28 0.28 0.28 0.6 0.68
"51" 0.416666666666667 0.25 0.0833333333333333 0.708333333333333 0 0.583333333333333 0.125 0.375 0.0416666666666667 0.125 0.5
"52" 0.72 0.76 0.08 0.68 0.04 0.88 0.32 0.32 0.28 0.6 0.76
"53" 0.5 0.2 0.05 0.55 0.25 0.6 0.3 0.2 0.1 0.35 0.6
"54" 0.666666666666667 0.666666666666667 0.0740740740740741 0.962962962962963 0.0740740740740741 0.740740740740741 0.296296296296296 0.592592592592593 0.333333333333333 0.407407407407407 0.703703703703704
"55" 0.48 0.28 0 0.8 0.04 0.64 0.16 0.08 0.24 0.52 0.64
"56" 0.526315789473684 0.473684210526316 0 0.947368421052632 0.0526315789473684 0.789473684210526 0.315789473684211 0.210526315789474 0.0526315789473684 0.473684210526316 0.684210526315789
"57" 0.703703703703704 0.703703703703704 0 0.777777777777778 0.111111111111111 0.62962962962963 0.222222222222222 0.407407407407407 0.185185185185185 0.703703703703704 0.740740740740741
"58" 0.8 0 0 0.8 0.04 0.88 0.28 0.44 0.4 0.44 0.8
"59" 0.740740740740741 0.481481481481481 0 1 0.185185185185185 0.740740740740741 0.148148148148148 0.407407407407407 0.407407407407407 0.518518518518518 0.703703703703704
"60" 0.75 0.708333333333333 0 0.833333333333333 0 0.75 0.541666666666667 0.625 0.583333333333333 0.666666666666667 0.75
"61" 0.625 0.666666666666667 0.0833333333333333 0.833333333333333 0.125 0.75 0.375 0.333333333333333 0.458333333333333 0.708333333333333 0.791666666666667
"62" 0.565217391304348 0.304347826086957 0 0.695652173913043 0 0.695652173913043 0.217391304347826 0.347826086956522 0.217391304347826 0.434782608695652 0.565217391304348
"63" 0.666666666666667 0.518518518518518 0 0.777777777777778 0.0740740740740741 0.666666666666667 0.185185185185185 0.518518518518518 0.407407407407407 0.481481481481481 0.666666666666667
"64" 0.782608695652174 0.695652173913043 0 0.521739130434783 0 0.565217391304348 0.173913043478261 0.217391304347826 0.347826086956522 0.608695652173913 0.695652173913043
"65" 0.5 0.269230769230769 0 0.615384615384615 0 0.576923076923077 0.269230769230769 0.192307692307692 0.307692307692308 0.230769230769231 0.5
"66" 0.476190476190476 0.238095238095238 0 0.904761904761905 0.0952380952380952 0.666666666666667 0.19047619047619 0.142857142857143 0.0952380952380952 0.333333333333333 0.619047619047619
"67" 0.458333333333333 0.458333333333333 0 0.916666666666667 0.125 0.625 0.375 0.375 0.5 0.5 0.5
"68" 0.791666666666667 0.291666666666667 0 0.833333333333333 0 0.75 0.208333333333333 0.375 0.291666666666667 0.75 0.791666666666667
"69" 0.727272727272727 0.590909090909091 0 0.818181818181818 0 0.818181818181818 0.318181818181818 0.318181818181818 0.318181818181818 0.363636363636364 0.954545454545455
"70" 0.782608695652174 0.521739130434783 0.130434782608696 0.739130434782609 0.130434782608696 0.608695652173913 0.304347826086957 0.304347826086957 0.304347826086957 0.652173913043478 0.695652173913043
"71" 0.545454545454545 0.454545454545455 0 0.818181818181818 0 0.636363636363636 0.272727272727273 0.0909090909090909 0.318181818181818 0.227272727272727 0.727272727272727
"72" 0.681818181818182 0.636363636363636 0 0.681818181818182 0 0.545454545454545 0.272727272727273 0.227272727272727 0.363636363636364 0.772727272727273 0.681818181818182
"73" 0.72 0.8 0 0.48 0.08 0.88 0.08 0.2 0.44 0.72 0.76
"74" 0.592592592592593 0.703703703703704 0 0.518518518518518 0.111111111111111 0.555555555555556 0.259259259259259 0.481481481481481 0.518518518518518 0.592592592592593 0.703703703703704
"75" 0.619047619047619 0.666666666666667 0 1 0.0952380952380952 0.761904761904762 0.285714285714286 0.523809523809524 0.380952380952381 0.285714285714286 0.80952380952381
"76" 0.714285714285714 0.238095238095238 0 0.714285714285714 0.0476190476190476 0.619047619047619 0.428571428571429 0.714285714285714 0.380952380952381 0.904761904761905 0.904761904761905
"77" 0.75 0.75 0.166666666666667 0.791666666666667 0.0833333333333333 0.916666666666667 0.458333333333333 0.458333333333333 0.333333333333333 0.333333333333333 0.791666666666667
"78" 0.782608695652174 0.739130434782609 0 0.91304347826087 0.0434782608695652 0.826086956521739 0.391304347826087 0.260869565217391 0.391304347826087 0.478260869565217 0.695652173913043
"79" 0.583333333333333 0.375 0 0 0 0.833333333333333 0.333333333333333 0.458333333333333 0.375 0.583333333333333 0.708333333333333
"80" 0.833333333333333 0.3 0.1 0.933333333333333 0.166666666666667 0.8 0.366666666666667 0.466666666666667 0.366666666666667 0.333333333333333 0.7
"81" 0.458333333333333 0.5 0 1 0 0.541666666666667 0.291666666666667 0.25 0.458333333333333 0.416666666666667 0.666666666666667
"82" 0.625 0.166666666666667 0 0.791666666666667 0 0.541666666666667 0.333333333333333 0.5 0.25 0.5 0.75
"83" 0.619047619047619 0.380952380952381 0.142857142857143 1 0 0.714285714285714 0.19047619047619 0.238095238095238 0.380952380952381 0.571428571428571 0.523809523809524
"84" 0.55 0.55 0.25 1 0.25 0.75 0.35 0.5 0.3 0.4 0.65
"85" 0.6 0.45 0.1 0.95 0 0.55 0.2 0.4 0.4 0.45 0.7
"86" 0.75 0.541666666666667 0 0.958333333333333 0.25 0.833333333333333 0.291666666666667 0.25 0.166666666666667 0.708333333333333 0.75
"87" 0.64 0.56 0.2 0.68 0.16 0.64 0.4 0.32 0.4 0.4 0.64
"88" 0.869565217391304 0.521739130434783 0 0.478260869565217 0.130434782608696 0.739130434782609 0.304347826086957 0.478260869565217 0.565217391304348 0.739130434782609 0.869565217391304
"89" 0.521739130434783 0 0 0.91304347826087 0 0.565217391304348 0.260869565217391 0.260869565217391 0.173913043478261 0.304347826086957 0.521739130434783
"90" 0.5 0.458333333333333 0.166666666666667 0.875 0 0.708333333333333 0.416666666666667 0.291666666666667 0.25 0.5 0.75
"91" 0.571428571428571 0.107142857142857 0 0.857142857142857 0.214285714285714 0.785714285714286 0.214285714285714 0.428571428571429 0.25 0.5 0.571428571428571
"92" 0.434782608695652 0.391304347826087 0.0434782608695652 0.956521739130435 0.0434782608695652 0.521739130434783 0.173913043478261 0.304347826086957 0.260869565217391 0.434782608695652 0.608695652173913
"93" 0.625 0.416666666666667 0 0.708333333333333 0 0.583333333333333 0.291666666666667 0.0416666666666667 0.375 0.125 0.625
"94" 0.666666666666667 0.611111111111111 0 1 0 0.722222222222222 0.388888888888889 0.0555555555555556 0.5 0.777777777777778 0.666666666666667
"95" 0.5 0.55 0 0.8 0 0.9 0.35 0.2 0.4 0.55 0.5
"96" 0.461538461538462 0.5 0 0.692307692307692 0 0.692307692307692 0.423076923076923 0.307692307692308 0.384615384615385 0.576923076923077 0.576923076923077
"97" 0.64 0.52 0 1 0 0.6 0.24 0.32 0.24 0.6 0.68
"98" 0.76 0.6 0 0.76 0.12 0.8 0.24 0.64 0.16 0.32 0.76
"99" 0.608695652173913 0.521739130434783 0.0434782608695652 0.869565217391304 0.173913043478261 0.478260869565217 0.347826086956522 0.217391304347826 0.260869565217391 0.304347826086957 0.608695652173913
"100" 0.521739130434783 0.304347826086957 0 1 0.0434782608695652 0.652173913043478 0.173913043478261 0.217391304347826 0.217391304347826 0.478260869565217 0.478260869565217
